  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       511      1.695           1.708           2.771           2.225           3.534           0.625
       512      1.801           1.802           2.813           2.286           3.713           0.622
       513      1.719           1.734           2.790           2.235           3.691           0.723
       514      1.642           1.657           2.819           2.209           3.021           0.783
       515      1.461           1.490           2.687           2.073           3.361           0.739
       516      1.722           1.740           2.859           2.279           3.222           0.754
       517      1.644           1.658           2.802           2.195           3.348           0.760
       518      1.606           1.627           2.764           2.160           3.850           0.671
       519      1.664           1.675           2.803           2.197           3.747           0.704
       520      1.667           1.688           2.841           2.228           3.416           0.735
       521      1.668           1.674           2.822           2.226           3.414           0.674
       522      1.667           1.678           2.792           2.207           3.625           0.668
       523      1.646           1.648           2.777           2.195           4.272           0.637
       524      1.488           1.511           2.671           2.067           3.846           0.931
       525      1.607           1.614           2.764           2.174           3.594           0.775
       526      1.719           1.726           2.835           2.255           3.605           0.740
       527      1.577           1.593           2.693           2.106           3.440           0.743
       528      1.652           1.680           2.773           2.198           3.234           0.677
       529      1.660           1.668           2.781           2.206           3.677           0.675
       530      1.807           1.820           2.836           2.311           3.496           0.755
       531      1.809           1.818           2.819           2.288           3.548           0.795
       532      1.506           1.529           2.724           2.112           3.205           0.746
       533      1.847           1.866           2.877           2.349           3.382           0.651
       534      1.846           1.857           2.909           2.373           3.401           0.730
       535      1.621           1.625           2.686           2.126           3.248           0.727
       536      1.699           1.710           2.740           2.211           3.745           0.582
       537      1.612           1.620           2.718           2.166           3.716           0.638
       538      1.559           1.571           2.717           2.144           3.418           0.746
       539      1.561           1.575           2.655           2.096           3.468           0.641
       540      1.668           1.697           2.693           2.157           3.577           0.689
       541      1.731           1.761           2.771           2.251           3.641           0.763
       542      1.647           1.689           2.651           2.131           3.496           0.682
       543      1.583           1.626           2.624           2.101           3.487           0.678
       544      1.744           1.769           2.751           2.220           3.550           0.646
       545      1.551           1.598           2.534           2.021           3.364           0.609
       546      1.483           1.535           2.555           1.999           3.144           0.732
       547      1.720           1.759           2.691           2.181           3.790           0.723
       548      1.658           1.695           2.692           2.162           3.680           0.740
       549      1.655           1.683           2.665           2.130           3.716           0.712
       550      1.581           1.617           2.654           2.112           4.010           0.695
       551      1.697           1.724           2.678           2.146           4.152           0.625
       552      1.585           1.624           2.621           2.074           3.308           0.592
       553      1.714           1.735           2.757           2.211           4.074           0.579
       554      1.552           1.591           2.646           2.053           3.840           0.725
       555      1.677           1.702           2.696           2.164           3.864           0.626
       556      1.641           1.672           2.668           2.135           3.547           0.729
       557      1.472           1.515           2.570           2.000           3.554           0.595
       558      1.556           1.597           2.635           2.063           3.526           0.733
       559      1.774           1.800           2.854           2.285           3.289           0.655
       560      1.820           1.841           2.811           2.276           3.756           0.748
       561      1.641           1.662           2.716           2.170           3.894           0.673
       562      1.707           1.722           2.734           2.193           3.556           0.685
       563      1.599           1.615           2.679           2.115           3.673           0.599
       564      1.648           1.665           2.711           2.156           3.599           0.782
       565      1.646           1.660           2.681           2.121           3.611           0.575
       566      1.609           1.635           2.664           2.116           4.097           0.824
       567      1.609           1.627           2.709           2.141           3.799           0.815
       568      1.783           1.794           2.828           2.297           3.367           0.712
       569      1.846           1.881           2.779           2.294           3.344           0.809
       570      1.660           1.665           2.665           2.135           3.954           0.792
       571      1.634           1.663           2.690           2.143           3.890           0.635
       572      1.598           1.632           2.682           2.135           3.350           0.689
       573      1.638           1.661           2.699           2.160           3.449           0.853
       574      1.554           1.575           2.633           2.083           3.567           0.645
       575      1.691           1.685           2.702           2.169           3.746           0.691
       576      1.664           1.682           2.713           2.178           3.729           0.685
       577      1.616           1.629           2.675           2.127           3.609           0.654
       578      1.630           1.656           2.707           2.143           3.387           0.662
       579      1.651           1.665           2.725           2.182           3.457           0.821
       580      1.960           1.947           2.962           2.434           3.474           0.686
       581      1.874           1.879           2.906           2.371           3.196           0.701
       582      1.804           1.806           2.872           2.316           3.360           0.684
       583      1.847           1.853           2.873           2.333           3.229           0.767
       584      1.848           1.859           2.912           2.360           3.496           0.728
       585      1.865           1.889           2.930           2.386           4.085           0.600
       586      1.842           1.856           2.794           2.302           3.463           0.686
       587      1.915           1.922           2.875           2.384           3.322           0.735
       588      1.740           1.754           2.743           2.242           3.187           0.681
       589      1.739           1.749           2.721           2.213           3.794           0.648
       590      1.833           1.838           2.793           2.289           4.000           0.794
       591      1.829           1.855           2.826           2.302           3.683           0.681
       592      1.791           1.813           2.791           2.279           4.060           0.690
       593      1.776           1.796           2.789           2.280           3.612           0.699
       594      1.768           1.797           2.755           2.243           3.500           0.746
       595      1.744           1.775           2.740           2.221           3.185           0.758
       596      1.847           1.862           2.823           2.321           3.437           0.725
       597      1.862           1.877           2.897           2.369           3.456           0.724
       598      1.866           1.885           2.850           2.341           3.309           0.731
       599      1.829           1.859           2.832           2.307           3.149           0.681
       600      1.879           1.884           2.909           2.367           3.618           0.808
       601      1.786           1.799           2.826           2.294           4.160           0.818
       602      1.893           1.912           2.896           2.384           3.378           0.748
       603      1.759           1.785           2.870           2.312           2.946           0.900
       604      1.907           1.928           2.991           2.452           3.232           0.746
       605      1.680           1.701           2.834           2.256           3.125           0.771
       606      1.479           1.502           2.657           2.050           2.986           0.808
       607      1.651           1.677           2.743           2.182           3.297           0.868
       608      1.742           1.778           2.756           2.218           3.153           0.794
       609      1.740           1.768           2.731           2.212           3.360           0.751
       610      1.761           1.786           2.825           2.278           3.417           0.705
       611      1.590           1.617           2.622           2.082           3.236           0.916
       612      1.640           1.661           2.664           2.133           3.352           0.791
       613      1.586           1.616           2.567           2.046           3.162           0.722
       614      1.573           1.597           2.586           2.058           3.400           0.868
       615      1.729           1.765           2.723           2.187           3.393           0.871
       616      1.556           1.578           2.561           2.019           3.500           0.981
       617      1.793           1.817           2.729           2.237           3.612           0.747
       618      1.745           1.770           2.678           2.181           3.251           0.675
       619      1.574           1.605           2.552           2.033           3.236           0.770
       620      1.622           1.639           2.665           2.132           3.217           0.664
       621      1.646           1.682           2.663           2.149           3.042           0.833
       622      1.722           1.740           2.738           2.215           3.322           0.719
       623      1.862           1.869           2.865           2.334           3.325           0.754
       624      1.781           1.803           2.760           2.232           3.243           0.714
       625      1.701           1.723           2.714           2.174           3.494           0.924
       626      1.655           1.672           2.768           2.186           3.655           0.940
       627      1.724           1.734           2.832           2.245           3.319           0.678
       628      1.776           1.786           2.842           2.293           3.718           0.654
       629      1.753           1.763           2.814           2.253           3.479           0.708
       630      1.744           1.756           2.823           2.246           3.942           0.835
       631      1.849           1.850           2.875           2.336           3.515           0.891
       632      1.967           1.969           2.980           2.438           3.485           0.859
       633      1.730           1.742           2.786           2.235           3.563           0.716
       634      1.818           1.822           2.841           2.284           4.109           0.765
       635      1.741           1.748           2.785           2.220           3.878           0.774
       636      1.751           1.760           2.794           2.229           3.444           0.841
       637      1.675           1.688           2.735           2.162           3.403           0.718
       638      1.853           1.856           2.948           2.366           3.259           0.754
       639      1.754           1.765           2.863           2.267           3.801           0.885
       640      1.764           1.777           2.878           2.282           3.301           0.817
       641      1.779           1.799           2.867           2.284           3.018           0.811
       642      1.814           1.832           2.866           2.300           3.616           0.780
       643      1.908           1.921           3.008           2.428           3.420           0.803
       644      2.008           2.009           2.957           2.439           2.829           0.897
       645      1.796           1.803           2.820           2.281           2.913           0.836
       646      1.879           1.893           2.852           2.322           3.140           0.757
       647      1.903           1.902           2.923           2.388           3.405           0.967
       648      1.841           1.834           2.927           2.349           3.479           0.833
       649      1.827           1.835           2.814           2.281           4.196           0.787
       650      1.850           1.872           2.896           2.350           3.631           0.781
       651      1.923           1.937           2.949           2.409           3.694           0.831
       652      1.699           1.731           2.711           2.192           3.450           0.762
       653      1.710           1.734           2.772           2.212           3.589           0.704
       654      1.656           1.684           2.716           2.157           3.540           0.895
       655      1.714           1.741           2.712           2.183           3.560           0.765
       656      1.835           1.850           2.813           2.293           4.072           0.745
       657      1.946           1.950           2.957           2.436           3.954           0.784
       658      1.872           1.883           2.871           2.360           3.462           0.688
       659      1.842           1.852           2.839           2.329           3.262           0.721
       660      1.924           1.923           2.946           2.425           3.411           0.797
       661      1.843           1.846           2.936           2.387           3.617           0.889
       662      1.885           1.897           2.943           2.398           4.053           0.856
       663      2.037           2.045           3.015           2.516           3.547           0.633
       664      1.994           2.010           2.952           2.473           3.463           0.796
       665      1.839           1.858           2.844           2.324           3.406           0.885
       666      1.734           1.743           2.872           2.293           3.346           0.706
       667      1.734           1.738           2.874           2.287           3.337           0.733
       668      1.715           1.723           2.807           2.241           3.429           0.797
       669      1.766           1.774           2.796           2.256           3.038           0.736
       670      1.773           1.778           2.829           2.274           3.426           0.675
       671      1.813           1.830           2.856           2.328           3.161           0.724
       672      1.894           1.901           2.936           2.397           2.858           0.764
       673      1.816           1.823           2.882           2.341           3.281           0.752
       674      1.982           1.995           2.958           2.459           3.170           0.808
       675      2.103           2.107           3.127           2.600           3.614           0.721
       676      2.157           2.160           3.136           2.627           3.908           0.575
       677      2.121           2.128           3.091           2.585           4.088           0.615
       678      2.192           2.205           3.161           2.656           4.343           0.510
       679      2.110           2.116           3.059           2.567           3.268           0.621
       680      2.012           2.014           2.979           2.463           3.527           0.570
       681      2.127           2.145           3.058           2.581           3.263           0.653
       682      1.991           2.000           2.933           2.443           3.648           0.592
       683      2.044           2.048           2.996           2.500           3.171           0.627
       684      2.131           2.132           3.176           2.644           3.569           0.674
       685      2.015           2.009           3.092           2.527           3.663           0.757
       686      2.172           2.169           3.171           2.657           3.418           0.684
       687      1.932           1.938           2.996           2.450           3.252           0.687
       688      1.980           1.993           3.079           2.516           3.690           0.715
       689      2.005           2.002           3.049           2.523           3.224           0.756
       690      2.058           2.066           3.099           2.564           3.309           0.735
       691      2.259           2.244           3.239           2.744           3.527           0.720
       692      2.185           2.183           3.283           2.742           3.849           1.127
       693      2.170           2.168           3.212           2.694           3.456           0.990
       694      2.111           2.118           3.091           2.577           3.719           0.929
       695      2.243           2.244           3.258           2.748           3.579           0.974
       696      2.178           2.174           3.148           2.657           3.384           0.985
       697      2.238           2.237           3.137           2.675           3.444           0.847
       698      2.097           2.091           3.083           2.579           3.562           1.067
       699      2.062           2.064           3.032           2.536           3.780           0.995
       700      2.054           2.051           3.016           2.528           4.551           0.937
       701      2.099           2.098           3.072           2.586           3.225           0.928
       702      2.144           2.137           3.101           2.616           4.037           1.058
       703      2.087           2.093           3.080           2.580           3.623           1.052
       704      2.106           2.101           3.086           2.596           3.391           1.008
       705      2.131           2.135           3.093           2.592           3.931           0.986
       706      2.129           2.131           3.118           2.626           3.929           0.962
       707      2.132           2.130           3.142           2.615           4.405           0.955
       708      2.035           2.034           3.026           2.496           4.575           0.993
       709      2.125           2.108           3.130           2.600           4.366           0.939
       710      2.091           2.083           3.103           2.575           3.918           1.004
       711      2.018           2.015           3.016           2.490           3.764           1.112
       712      1.973           1.968           3.004           2.459           3.917           1.095
       713      2.147           2.140           3.107           2.598           3.555           1.103
       714      2.066           2.066           3.060           2.552           3.820           0.828
       715      2.049           2.040           3.072           2.556           4.036           0.962
       716      2.002           1.995           3.017           2.487           4.140           1.097
       717      1.947           1.954           2.997           2.466           4.135           0.952
       718      2.056           2.053           3.000           2.492           3.895           1.138
       719      2.024           2.018           2.981           2.486           4.004           0.963
       720      2.150           2.140           3.111           2.611           3.796           0.987
       721      1.975           1.977           2.957           2.441           3.823           1.041
       722      2.119           2.108           3.056           2.578           4.009           0.957
       723      2.103           2.093           3.032           2.566           4.030           0.950
       724      2.169           2.155           3.153           2.649           3.827           0.904
       725      2.103           2.087           3.096           2.575           4.455           0.993
       726      2.107           2.093           3.131           2.598           4.108           1.013
       727      2.215           2.211           3.196           2.688           4.127           0.974
       728      2.146           2.137           3.115           2.619           3.940           0.987
       729      2.142           2.122           3.049           2.561           4.181           0.987
       730      2.142           2.141           3.083           2.591           4.420           0.913
       731      1.922           1.931           2.871           2.366           4.153           0.999
       732      2.047           2.057           2.991           2.487           4.359           1.049
       733      2.082           2.083           3.077           2.559           3.939           1.016
       734      2.042           2.033           3.057           2.532           4.185           0.976
       735      1.949           1.945           2.990           2.442           3.996           0.992
       736      2.093           2.092           3.060           2.554           3.852           0.933
       737      2.203           2.202           3.170           2.661           4.506           0.981
       738      2.145           2.137           3.156           2.632           4.072           0.983
       739      2.269           2.265           3.235           2.720           3.999           0.881
       740      2.149           2.132           3.165           2.620           4.454           1.051
       741      1.997           2.000           3.005           2.475           3.898           0.986
       742      1.812           1.811           2.936           2.342           4.415           0.969
       743      2.013           2.003           3.076           2.506           4.254           0.903
       744      2.005           2.006           3.058           2.506           3.925           0.980
       745      2.087           2.077           3.107           2.562           4.132           0.956
       746      1.997           1.991           3.099           2.527           4.192           0.957
       747      2.027           2.023           3.036           2.483           3.983           1.027
       748      2.111           2.111           3.100           2.576           4.258           0.921
       749      2.018           2.025           3.050           2.516           4.030           1.070
       750      2.067           2.080           3.016           2.506           4.054           1.017
       751      1.969           1.979           2.978           2.432           4.318           0.911
       752      1.967           1.968           2.956           2.422           4.315           0.998
       753      2.032           2.029           3.032           2.492           4.393           0.928
       754      2.127           2.123           3.123           2.605           4.526           0.914
       755      2.044           2.041           3.032           2.518           4.039           1.035
       756      2.068           2.070           3.121           2.586           4.390           1.059
       757      1.911           1.913           2.918           2.390           4.308           1.099
       758      1.922           1.924           2.886           2.351           4.232           1.024
       759      2.026           2.024           2.969           2.460           4.192           0.984
       760      1.989           1.986           3.002           2.456           4.326           1.082
       761      1.976           1.978           2.928           2.428           3.958           0.909
       762      2.018           2.024           2.912           2.421           4.052           0.955
       763      1.969           1.978           2.945           2.427           4.406           0.982
       764      1.924           1.927           2.914           2.387           3.997           0.907
       765      1.988           1.992           2.943           2.439           4.359           0.978
       766      2.044           2.062           2.989           2.484           4.262           0.923
       767      1.898           1.909           2.872           2.353           4.293           1.073
       768      2.069           2.070           2.955           2.465           4.288           1.020
       769      1.990           1.998           2.916           2.409           4.078           0.932
       770      2.002           2.004           2.904           2.409           4.219           0.929
       771      1.866           1.860           2.883           2.347           3.653           0.910
       772      1.935           1.936           2.850           2.348           4.250           0.944
       773      2.062           2.054           2.984           2.485           3.939           0.903
       774      2.050           2.040           2.920           2.440           4.410           0.931
       775      1.907           1.907           2.805           2.317           4.217           0.898
       776      1.913           1.907           2.813           2.309           3.762           0.879
       777      1.915           1.926           2.843           2.345           3.731           0.933
       778      1.893           1.898           2.854           2.332           4.011           0.956
       779      1.861           1.863           2.809           2.276           4.071           0.914
       780      1.847           1.851           2.808           2.282           3.957           1.072
       781      1.877           1.870           2.849           2.322           3.976           0.952
       782      1.858           1.862           2.803           2.293           4.017           1.022
       783      1.905           1.926           2.862           2.351           3.916           1.000
       784      1.875           1.891           2.784           2.278           3.796           0.891
       785      1.886           1.897           2.814           2.302           4.032           1.075
       786      1.879           1.887           2.816           2.298           3.978           1.013
       787      1.965           1.977           2.902           2.405           4.158           0.929
       788      1.952           1.958           2.930           2.414           4.044           0.958
       789      1.970           1.971           2.908           2.399           4.354           0.963
       790      1.845           1.856           2.780           2.270           3.685           0.978
       791      1.850           1.856           2.842           2.318           4.088           0.900
       792      1.848           1.857           2.793           2.266           4.077           0.925
       793      1.925           1.932           2.799           2.310           3.816           0.884
       794      1.874           1.878           2.899           2.376           4.044           0.945
       795      2.091           2.093           3.028           2.538           3.736           0.946
       796      1.947           1.961           2.867           2.378           3.984           0.948
       797      1.833           1.843           2.875           2.353           3.960           1.009
       798      2.105           2.108           3.066           2.568           4.206           0.978
       799      1.929           1.943           2.932           2.416           4.051           0.960
       800      1.978           1.984           3.001           2.466           4.138           0.980
       801      2.051           2.061           3.034           2.518           3.735           0.935
       802      2.068           2.070           3.065           2.561           3.732           0.935
       803      2.065           2.070           3.087           2.586           3.572           0.977
       804      1.954           1.972           2.965           2.442           3.716           0.928
       805      1.896           1.894           2.843           2.332           3.618           0.982
       806      1.877           1.892           2.895           2.385           3.788           0.990
       807      1.952           1.960           2.889           2.414           3.397           1.042
       808      1.875           1.888           2.861           2.339           3.579           0.920
       809      1.982           2.001           2.978           2.456           3.756           0.992
       810      2.030           2.042           2.962           2.473           3.712           0.906
       811      1.814           1.833           2.799           2.295           4.005           1.055
       812      1.857           1.879           2.875           2.350           3.793           0.958
       813      1.905           1.917           2.890           2.372           3.956           0.967
       814      2.038           2.051           2.957           2.474           4.075           0.971
       815      1.976           1.986           2.963           2.442           3.891           0.976
       816      1.874           1.890           2.898           2.365           3.835           0.838
       817      1.878           1.894           2.843           2.327           3.960           1.083
       818      2.037           2.051           2.963           2.465           3.916           1.059
       819      1.828           1.842           2.804           2.297           4.062           1.049
       820      1.921           1.940           2.843           2.355           3.598           1.081
       821      1.863           1.881           2.838           2.331           3.416           0.999
       822      1.926           1.946           2.817           2.339           4.110           0.997
       823      1.888           1.905           2.847           2.336           3.874           1.012
       824      2.049           2.062           2.912           2.445           4.324           1.047
       825      1.807           1.824           2.778           2.267           3.956           0.949
       826      1.857           1.871           2.837           2.327           4.128           1.030
       827      1.927           1.940           2.852           2.349           3.828           0.969
       828      1.942           1.969           2.931           2.420           3.881           0.880
       829      1.896           1.907           2.843           2.331           4.047           0.939
       830      1.902           1.915           2.855           2.360           4.065           0.870
       831      1.962           1.976           2.976           2.459           3.751           0.928
       832      1.982           1.991           3.039           2.501           4.149           1.016
       833      1.942           1.950           3.014           2.473           3.618           0.868
       834      1.801           1.826           2.897           2.356           3.437           0.889
       835      1.816           1.843           2.882           2.332           3.796           0.797
       836      1.849           1.873           2.872           2.342           3.562           0.853
       837      1.935           1.953           2.958           2.419           3.983           0.899
       838      1.947           1.959           2.965           2.437           3.894           0.933
       839      1.953           1.964           2.961           2.440           4.100           0.936
       840      1.905           1.935           2.957           2.410           3.805           0.917
       841      1.954           1.978           2.962           2.435           3.874           0.909
       842      1.894           1.904           2.906           2.373           4.328           0.983
       843      1.974           1.987           2.955           2.436           3.808           1.040
       844      1.956           1.969           2.975           2.450           3.747           1.080
       845      1.928           1.950           2.953           2.417           4.224           1.040
       846      1.909           1.925           2.900           2.374           4.586           1.136
       847      2.036           2.052           3.059           2.530           4.289           0.983
       848      2.145           2.160           3.088           2.596           4.173           1.081
       849      2.056           2.068           3.018           2.514           4.530           1.048
       850      2.125           2.132           3.063           2.561           4.524           0.965
       851      1.843           1.864           2.862           2.323           4.819           1.020
       852      1.851           1.874           2.889           2.347           4.289           1.053
       853      1.789           1.806           2.839           2.274           4.487           1.010
       854      1.788           1.815           2.852           2.296           4.507           1.172
       855      1.984           2.011           2.974           2.444           4.474           1.015
       856      2.046           2.059           3.008           2.486           3.843           0.951
       857      1.762           1.792           2.805           2.232           4.305           1.054
       858      1.943           1.968           2.868           2.369           4.423           1.017
       859      1.844           1.860           2.861           2.320           4.467           0.961
       860      1.810           1.841           2.809           2.268           4.369           0.966
       861      1.743           1.773           2.754           2.211           4.511           0.983
       862      1.917           1.934           2.938           2.399           3.564           0.960
       863      1.956           1.961           2.947           2.409           4.143           1.054
       864      1.958           1.970           2.953           2.439           4.001           1.065
       865      1.752           1.781           2.792           2.252           4.236           0.988
       866      1.866           1.889           2.842           2.318           3.958           0.980
       867      1.845           1.857           2.817           2.282           4.074           1.017
       868      2.004           2.023           2.930           2.432           4.217           1.010
       869      1.962           1.977           2.885           2.382           4.175           0.942
       870      1.952           1.961           2.908           2.385           4.267           0.986
       871      1.859           1.868           2.867           2.329           4.552           1.015
       872      1.869           1.878           2.879           2.348           4.089           0.965
       873      1.888           1.893           2.883           2.353           4.032           0.917
       874      1.808           1.809           2.825           2.258           4.241           1.152
       875      1.791           1.796           2.820           2.262           4.235           1.052
       876      1.896           1.898           2.905           2.351           4.235           1.023
       877      1.859           1.865           2.889           2.327           4.168           0.919
       878      1.798           1.803           2.869           2.281           3.740           1.046
       879      1.860           1.864           2.879           2.327           3.962           0.950
       880      1.859           1.861           2.889           2.334           3.970           1.041
       881      1.792           1.810           2.862           2.284           4.061           1.044
       882      1.681           1.721           2.754           2.168           4.366           1.037
       883      1.797           1.819           2.865           2.303           4.130           0.966
       884      1.742           1.771           2.797           2.226           4.125           1.004
       885      1.635           1.655           2.711           2.130           4.176           1.004
       886      1.809           1.815           2.833           2.265           4.130           1.006
       887      2.001           2.013           2.897           2.382           3.896           0.886
       888      1.856           1.851           2.871           2.300           4.315           0.905
       889      1.740           1.747           2.819           2.220           4.326           1.161
       890      1.768           1.784           2.873           2.270           4.391           1.120
       891      1.857           1.874           2.885           2.308           4.470           1.047
       892      1.869           1.881           2.928           2.336           4.617           1.040
       893      1.801           1.831           2.844           2.273           4.447           1.001
       894      1.869           1.883           2.854           2.301           4.823           1.049
       895      1.749           1.778           2.760           2.196           5.089           1.096
       896      1.900           1.916           2.944           2.373           4.590           1.122
       897      1.758           1.776           2.845           2.252           4.781           1.102
       898      1.909           1.925           2.908           2.363           4.646           1.122
       899      1.839           1.861           2.884           2.313           4.401           1.142
       900      1.864           1.882           2.898           2.328           4.164           1.007
       901      1.876           1.888           2.943           2.360           4.287           1.006
       902      1.884           1.902           2.897           2.356           4.730           1.168
       903      1.797           1.821           2.887           2.299           4.395           0.980
       904      1.766           1.783           2.918           2.314           4.401           1.057
       905      1.847           1.861           2.953           2.378           4.305           0.967
       906      1.739           1.768           2.861           2.278           4.726           1.064
       907      1.645           1.670           2.776           2.192           4.108           1.081
       908      1.670           1.706           2.798           2.222           3.976           1.058
       909      1.702           1.735           2.828           2.249           4.257           0.928
       910      1.827           1.848           2.928           2.390           3.897           1.048
       911      1.750           1.764           2.834           2.262           3.851           1.134
       912      1.777           1.799           2.816           2.251           3.853           1.004
       913      1.880           1.903           2.910           2.354           3.784           0.869
       914      1.642           1.667           2.683           2.123           4.032           1.042
       915      1.710           1.739           2.773           2.207           3.644           0.991
       916      1.697           1.708           2.750           2.166           3.857           0.941
       917      1.847           1.863           2.890           2.336           3.899           0.977
       918      1.685           1.701           2.796           2.210           3.753           1.000
       919      1.659           1.686           2.765           2.184           3.385           1.031
       920      1.694           1.712           2.803           2.227           3.032           0.936
       921      1.659           1.687           2.771           2.189           3.134           0.969
       922      1.635           1.653           2.752           2.179           2.742           0.911
       923      1.566           1.578           2.758           2.141           2.704           0.955
       924      1.631           1.660           2.714           2.152           2.817           0.945
       925      1.677           1.681           2.762           2.191           3.682           1.026
       926      1.659           1.681           2.749           2.181           3.395           1.055
       927      1.720           1.734           2.824           2.258           2.781           0.876
       928      1.748           1.763           2.831           2.280           3.749           0.961
       929      1.714           1.737           2.738           2.201           3.876           1.013
       930      1.810           1.819           2.894           2.330           3.996           0.974
       931      1.808           1.828           2.827           2.306           3.990           1.045
       932      1.598           1.640           2.716           2.154           3.540           0.973
       933      1.812           1.826           2.869           2.313           4.223           1.060
       934      1.818           1.838           2.839           2.308           4.234           0.860
       935      1.664           1.690           2.711           2.146           4.073           0.962
       936      1.701           1.713           2.785           2.213           3.838           1.030
       937      1.721           1.750           2.831           2.262           3.775           0.996
       938      1.823           1.845           2.916           2.360           4.065           1.091
       939      1.989           2.001           2.967           2.451           4.615           1.138
       940      1.674           1.698           2.763           2.172           4.821           1.127
       941      1.767           1.785           2.761           2.215           4.156           1.092
       942      1.790           1.818           2.821           2.279           3.872           1.091
       943      1.832           1.855           2.838           2.299           4.216           1.000
       944      1.797           1.826           2.782           2.253           4.583           1.105
       945      1.794           1.822           2.803           2.269           4.278           1.121
       946      1.803           1.825           2.785           2.269           4.169           1.043
       947      1.780           1.798           2.860           2.298           4.003           1.053
       948      1.835           1.857           2.869           2.338           3.973           1.041
       949      1.837           1.850           2.871           2.329           4.236           0.980
       950      1.787           1.803           2.821           2.276           4.301           0.989
       951      1.748           1.779           2.756           2.218           4.214           0.999
       952      1.916           1.939           2.855           2.343           4.160           1.033
       953      1.753           1.782           2.735           2.207           4.256           1.112
       954      1.732           1.742           2.748           2.186           3.702           1.140
       955      1.736           1.766           2.739           2.187           3.334           0.983
       956      1.717           1.746           2.702           2.167           4.246           1.075
       957      1.726           1.746           2.680           2.154           4.598           1.102
       958      1.807           1.819           2.817           2.269           4.629           1.222
       959      1.721           1.713           2.752           2.191           4.502           0.928
       960      1.681           1.686           2.731           2.173           4.226           1.031
       961      1.777           1.784           2.707           2.194           4.237           0.960
       962      1.719           1.726           2.670           2.158           4.625           1.042
       963      1.817           1.824           2.790           2.275           4.445           1.038
       964      1.831           1.835           2.818           2.296           4.288           1.050
       965      1.841           1.860           2.819           2.283           4.112           1.038
       966      1.809           1.816           2.786           2.275           4.063           1.094
       967      1.772           1.790           2.695           2.194           4.124           1.006
       968      1.847           1.852           2.804           2.285           4.413           1.014
       969      1.891           1.887           2.844           2.342           4.057           0.902
       970      1.721           1.728           2.671           2.151           4.051           0.973
       971      1.932           1.948           2.872           2.367           4.226           0.940
       972      1.916           1.923           2.910           2.391           3.997           1.042
       973      1.808           1.821           2.760           2.256           3.709           0.918
       974      2.109           2.107           3.007           2.532           4.043           1.077
       975      1.747           1.760           2.769           2.245           4.083           0.906
       976      1.810           1.814           2.830           2.295           4.105           1.045
       977      1.779           1.786           2.808           2.265           3.900           0.980
       978      1.777           1.795           2.741           2.227           4.058           0.967
       979      1.653           1.677           2.685           2.135           3.774           0.921
       980      1.697           1.703           2.779           2.199           4.276           0.975
       981      1.831           1.838           2.919           2.357           4.121           0.985
       982      1.736           1.761           2.804           2.247           4.162           0.851
       983      1.847           1.865           2.877           2.336           4.151           0.903
       984      1.807           1.831           2.839           2.304           4.069           0.958
       985      1.751           1.768           2.780           2.233           3.984           0.958
       986      1.730           1.748           2.799           2.223           4.004           1.017
       987      1.823           1.833           2.807           2.280           4.455           1.036
       988      1.665           1.691           2.748           2.176           4.241           0.963
       989      1.792           1.801           2.859           2.305           4.442           0.953
       990      1.785           1.790           2.836           2.275           4.287           1.003
       991      1.737           1.755           2.786           2.226           3.897           1.001
       992      1.673           1.690           2.757           2.177           4.112           1.005
       993      1.716           1.732           2.787           2.231           4.245           0.907
       994      1.775           1.776           2.896           2.315           3.796           1.022
       995      1.713           1.710           2.809           2.230           3.775           1.004
       996      1.742           1.737           2.851           2.277           3.962           0.900
       997      1.731           1.748           2.798           2.247           4.064           1.078
       998      1.712           1.727           2.764           2.217           4.197           1.021
       999      1.627           1.644           2.719           2.141           4.172           0.916
      1000      1.703           1.711           2.812           2.245           3.861           0.937
